id,url,heading,category,date,page,pageSequence,snippet,troveUrl,title.id,title.value,relevance.score,relevance.value,text
10477513,/newspaper/10477513,PURSUIT UNDER FIRE. FUGITIVE ARRESTED.,Article,1910-11-16,14,14,"An exciting chase, in which revolvers were brought into use, resulted in Frederick Thorpe being locked up on a charge of having assaulted and robbed Robert Kerr",https://trove.nla.gov.au/ndp/del/article/10477513?searchTerm=text%3A%221+little+lonsdale+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",5.7444625,very relevant,"PURSUIT UNDER FIRE.

FUGITIVE ARRESTED.

An exciting chase in w nell revolvers were brought into use resulted in 1
Feder lek Thorpe being locked upon a charge of having ass tuite 1 and robbed
Robert Kerr

of three £1 acres

According to the statement of Kerr he had been drinking with divorce and in an
hotel took the notes from his vest pocket Thorpe saw li in re] face them On
his leaving the pi ice Ken was knock ed down His vest was torn open and he was
robbed  of the notes The robbery took place in Lvanslane between Latrobe and
Little Lonsdale streets Keir ran to the corner of exhibition street and
informed Constable Olholm and late of the night patrol of what had Li' en pi
lee They arrested Thorpe and another man in an eitin_hotie in Lonsdale street
and were taking them to the lockup when Thorpe sented and relied down Hayward
lane off Latrobe street Ct stable White pin sued the must vi hill Constable
Olholm ran down Russell street to meet him in 1 Little Lonsdale-street as he
came out of the lane by late called on Thorpe to stop md as be refused fired
three shots in the mr As White approached thorpe su 1 cleanly turned round and
dealt the constable a blow on the chin which felled him to ring the corner
into Little Lonsdale

met however he ran into the lines of Olholm and was then taken to the lockup

The second prisoner was left in charge of Constable li tel ling inn at the
chase but not being identified as liiYim, taken [ ut in the robbery was
released

"
8654355,/newspaper/8654355,"METROPOLITAN LICENSING COURT. WEDNESDAY, APRIL, 4. (Before Judge Molesworth, Mr. Panton, P.M., and Mr. Nicolson, P.M.) LICENSES TRANSFERRED.",Article,1894-04-05,3,3,"The following hotel licenses were trans ferred:— Stanley Arms, Footscray, from Albert Wilson to Antonio Perugla; Harp of Erla, Little",https://trove.nla.gov.au/ndp/del/article/8654355?searchTerm=text%3A%221+little+lonsdale+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",5.7430396,very relevant,"METROPOLITAN LICENSING

COURT.

WEDNESDAY, Acts, 4.

(Before Judge Molesworth, Mr. Panton,

P.M., and Mr. Nicolson, P.M.)

MOENSHB TllANHl'KlHIl!!).

The following hotel licenses were trans- firmed -

Stanley. Arms, Footscray, from Albert Wilson to Antonio Perugia Harp of 1 ran
1 Little Lonsdale-street from Antonio Pinkilla to Nom Hobart, Brickmaker-' Am
s, 1 Essendon, Front Joshua v North to Ross A North Star, High street St Kilda
from 1 materials Suttor!), to Robert. H Allen Tasmanian Club, Swanston street,
from MlthatlDivvsontolvatol James Unllivaj, 1 invalids street, from Walter A
Larkins to Herbert Davies North Melbourne How are stunt -North Melbourne from
Margaret Blanche to Idtvunl limited, Turf Club 1 liiiiluirtaii road, North
Melbourne, from Catherine I_ivvrtiioa to John dominions, In Italian Victoria
Street IlUiluiionU from Louisa Craven to ELIZA J Hudson , Tower, Alphington,
from Margaret Maanninnra to Eleanor Muriel. , Itiicicaiii-o Racecourse road, 1
Iiinliiirton. from Allsop Kirby to William K, Thomas). , Victoria, Hoddle
street-, Collingwood from Mary St Dnuirlicrt. to Antilla Miller, United
Kingdom Clifton Hill, from John II fJabtlborg to Malta but there,. Commercial,
Cohurir, tion Mary A Moloney to finalise Iilndlcs, Mulfortlnn, Essendon from
thomas Brown toUcoreo A Atkinson -loading. ill) road,.South.Mullioiirno, fro i
farms I rolls to Susan M Donovan, Transit of A runs, South Melbourne, from
Kilto Coghlan to Anna ... Quinn, flood at, Port Melbourne, from a. 1) Ali) to
the mill- I) Aro,,

A colonial wine license for promises 217 Elizabeth street was transferred from
13. A,

Dtnnemont to Oscar Pohl.

Permission was given to Annie Helier to change the name of the Tubal Cain
Hotel, Collingwood, to ""'the Hoddle Arms Hotel.""

"
6086832,/newspaper/6086832,INQUESTS. FOUND DROWNED.,Article,1886-03-08,7,7,"Dr. Youl, the city coroner, continued on Saturday, at the morgue the inquest on the body of John Robertson, adjourned from the 3rd inst. Detective Causey said he had",https://trove.nla.gov.au/ndp/del/article/6086832?searchTerm=text%3A%221+little+lonsdale+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",5.4069133,very relevant,"INQUESTS.

FOUND DROWNED.

Dr ^ out the city coroner continued on Saturday at the mor. be the inquest on
the body of John 1 Robertson adjourned from the big mat Detective Calman) said
he had made inquiries regarding the movements of the dect used and hand it
that he assisted by) several persons helplessly) drunk walking in the
direction of the we waterhole where he was on the night previous to the
discovery of his body An exhaustive search had been made for a watch and the
in which the deceased a friends alleged that he was in the h habit of warm,.
but it could not be found I

A verdict of drowned whilst intoxicated was returned

DISf LOCAL D SriM

Dr _ our held an inquiry at the Melbourne Hospital on Saturday) into the cause
of the death of (ano Russell, a widow i ""e I II The decease I returned to her
to IguiLS in 1 little Lonsdale street on the night of 1 um ir) J> in a state c
t intoxication, an 1 in gone"" to her room she fell down sums -he was severely
hurt and went on the next day to the Melbourne Hospital where Or Wool found
that she was suffer not, tion six rises and injury to the nee)

Hit paralysis which was limited to disclose the of the spine extende 1 upwards
and the patient died on the 4th that the jury found that death was c made by
dislocation of the spine through accidentally falling- down

stairs

ACCEpT Is I VI LY DI OW 1 D

An inquest was held at the morgue on Satiiul. In the city coroner on the
bodies Alexander Wilson a night watchman need >

Wilson left his home at gotowoil on the South W h ill on the evening of the
2nd Inst He was then sober though be occasion ill) drank to excess His body
was found float mi, in Dul was dock on the afternoon of the 11th inst His jury
returned a verdict of accidentally drove no 1

"
174048059,/newspaper/174048059,SUCCESS.,Article,1932-02-15,2,2,"Success, like many other qualities, may often be determined by mental outlook. Have you ever noticed that people who are successful look like,",https://trove.nla.gov.au/ndp/del/article/174048059?searchTerm=text%3A%221+little+lonsdale+street%22%7E0,331,Shepparton Advertiser (Vic. : 1914 - 1953),5.2567563,very relevant,"SUCCESS.

Success, like many other qualities, may often be determined by mental outlook.
Have you ever noticed that people who are successful look like,

and think, In terms of success? They have made up their minds to succeed and
never think of failure. Apart from the usual ""hard work” which Is a necessary
part of success, this mental outlook has a definite bearing In en abling those
who are often erroneously termed “lucky” to achieve their ambi tions. Compare
those who are failures and who are shrouded in a dismal at mosphere of non-
success, and who, worse still, show it. Are YOU successful? If hot, why not?
Most likely you are ""out of sorts,” ""In poor health,” “not feeling too good”
or you “have a liver,” Many serious disorders can be traced di rectly to the
liver or the kidneys. Indi gestion, dyspepsia, flatulence and con stipation
are the beginnings of that “run down” feeling and lead to more serious
ailments unless the kidneys and liver are restored to health and activity. The
blood should normally be transformed, cleansed and filtered by these organs,
otherwise urinary (kid ney) and biliary (liver) poisons con taminate the
blood, which, in its turn, cannot absorb the liquified nutriment of digested
food so essential to our well-being. Warner’s Safe Cure permanently re lieves
indigestion and dyspepsia by restoring the kidneys and liver to health and
activity through Nature's own method, purifying the blood and properly
nourishing the digestive or gans. An illustrated booklet dealing with kidney
and liver diseases, diet, etc., will be sent free on application to H. H.
Warner and Co. Ltd, 53(1 Little Lonsdale-street, Melbourne. ■■ An Irishman
died, and two of his friends, anything but sober, came to the wake. In one
corner of the room stood the coffin, and in the other a piano. Naturally both
knelt down in front of the piano. “What a foine chap he wuz,” said one. ""How
foine indayd!” said the other. “ 'Twuz a shame he wuz took so young,” said the
first “Yes, 'twuz a shame indayd!"" “And he certainly had a bayootiful set of
teeth!” “Would you like some more bread and-butter, Sammy?” “No.” 7 “No
—what?” “You shouldn’t say ‘What,’ auntie. You should say T beg your pardon.’
” “Yes, we’re very healthy here. My father died at 150.” , “One hundred and
fifty!” “Yes, High-street.”

"
66350118,/newspaper/66350118,TOBACCO CULTIVATION.,Article,1864-11-30,3,3,"SIR,—In the Star of the 8th inst, which came to hand by mere accident, appeared a report of a meeting held for the purpose of forming a company for the cultivation and manufacture of tobacco.",https://trove.nla.gov.au/ndp/del/article/66350118?searchTerm=text%3A%221+little+lonsdale+street%22%7E0,189,"The Star (Ballarat, Vic. : 1855 - 1864)",5.1099133,very relevant,"TOBACCO CULTIVATION.

SIE-In the Star of the 8th inst, -which came to

hind by mere accident, appeared a report of a Heeling held for the purpose of
forming a company for the cultivation and manufacture of tobacco,

'his is a Ptep in the right direction, as in the hands °f a company this new
industry will receive that attention from skilled hands which it requires, and
ita importance as an additional source of wealth to the colony demands, as
well as opening up a new field for the occupation of many of the wing gene
ration. We have, year by year, since 1859, both fy advertising for leaf at
£112 per ton, or ls per lb, ""nd distributing pamphlets for its cultivation,
kept tobacco-growing before the public. The Press throughout the colony left
nothing unsaid to induce the farmers to try it. Five years ¡""tve passed, and
not much headway made. "" is better late than never. Those .enterprising
gentlemen will find that, if they persevere, they will not regret the first
cost, as there appear to be practical hands at the helm. Tbe estimate of one
ton per acre is not over-stated, and the price of one 'hilling per pound for
good leaf is most likely the Biniawm. We can inform those gentlemen that we
have received samples of as good leaf tobacco as »ny manufacturer* need wish
for, if only in larger inantity. if colonial-grown and manufactured tobacco
was consumed instead of the imported, 1000 tons of leaf would be required,
whieh, at la- per ¡>°und, £100,000, exclusive of sheepwash, which may

PM down at 600 tons, at 6d, ¿30,000, both »oded, ú an amount worthy of
attention-now more Specially, as the general cry is, no money in the <j°>°ny,
scarcity of employment, and a great deal of ""niñeas. Hoping they will succeed
in selecting a ..""table locality, we are. Sir. &c.;

LOUQITNÍH BROTHERS. I

Crown Tobacco Factor}, 1

Little Lonsdale street west, Melbourne,

2Stb NOT. I

BALLARAT GAOL.-Weekly ita te of Her Majesty's «»ol, Ballarat, ending the 25ih
November, 186*: **« return-males, 57; females, IS. Since admitted \--males,
23; females, 3. Total, males, 80; females,

Since discharged-males, IS; females, 4. Total w», males, 65 ; females, 14. Of
these there are - For .na!-males, 9; female«, 2 j on remand-males, 4; «maies,
0; hard labor-males, 19; female*, I; im

Pnsonment-males, 26; females, 9; lunatics-males, -,

*¡ Jemales, 2; in default ot bail-male. 1; debtor*.- ! Hales,*,

"
2041952,/newspaper/2041952,"""TWO-UP"" WITH DICE. Fifteen Men Fined.",Article,1924-09-30,17,17,"Incldents during a raid by a larege body of plain-clothes constable on premises situated at 244 Lillle Lonsdale street, city, were related in the City Court yesterday, when William",https://trove.nla.gov.au/ndp/del/article/2041952?searchTerm=text%3A%221+little+lonsdale+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4.971133,very relevant,"""TWO-UP"" WITH RICE.

Fifteen Men Fined.

incidents during a raid by a large body of plain clothes constables on
premises situated at

17 Little Lonsdale street, city, were related! in the City Court yesterday,
when William Johnston, aged 40 by CITY, labourer, was charged

with having had the care and management of a common rain log house A so list
TO) once Duggan,

ed 53 years, furrier, and Charles Merrett, aged

State, smelters. were preferred charges of having acted in the management of a
farm or house Henry John Swift Thomas J Kelly Leslie Cattle, SUMtiel Cohen,
Joseph Sam It t, John McGrath, William I'lourlght Ernest Miller, James Murphy,
Jose h Morris, Thomas Cole, Alexander mean. Alfred Wells, Edward Gorry, John
Lawson, William K *-t#%fnn, trucat Stereos, William Ashcroft, Thomas 1 vain,
and John S Horn were charged with having been found on the premises With Mr R
Knight, PM.

the -bench were Mr tar» TO Ch! h ghan and It Brooke-., JP's

With a number of other plain-clothes constables,"" said He In-clot but
Constable H H Dunn, J raided a building at No 2.1 Little Lonsdale street The
men before the Court were arrested In the building each of those charged with
ha vine? been found on the premises and that he had no explanation to offer ""
Mr.

Knight -What PAST the garnet

Witness - They were playing ""hazard

A Defendant -It was not ""hard ' It was two-up (daughter ) We were using dice

Instead of rain

Swift and -I visited the building to receive training, for a fight in which I
was to engage at the Stadium I knew nothing of the put pen to which the
building was put

Mr Knight Who war training your Swift- William Johnson

Sergeant Stephen! Johnson li the keeper (Lamrhtef )

Swift was discharged

With the exception of (forty, who was fined 5 in default imprisonment for 21
days, the men were fined 12, In default imprisonment for 14 days The charges
against John vin, Duggan. Merrett. KHI. Oaklet, Cohen, Sam I It, and Kiama
were adjourned at their request for seven days

Possession of Diamond Ring.

Ernest Miller was also charged with having? had in his |-o,t»es.tï<in a
diamond ring, which it was suspected had been a token

Plain-clothes Con stable Standen and -""permit the raid I saw Miller walk
towards a table and 'Mick' a pass? underneath I found that the par rate
contained a diamond lines Miller denied that he had ever had possession of the
ring When questioned Milla answered, 'If you

KM to It must be felt ""

Miller was (fined 15, in default imprisonment

for one month

"
211550877,/newspaper/211550877,MISSING WOMAN'S FATE Body Found in Barwon River OLD RESIDENT OF SOUTH GEELONG,Article,1924-08-16,7,7,"After more than a fortnight's searching for the whereabouts of Amelia Bunnette, an old-aged pensioner, who was keeping house for",https://trove.nla.gov.au/ndp/del/article/211550877?searchTerm=text%3A%221+little+lonsdale+street%22%7E0,558,Geelong Advertiser (Vic. : 1859 - 1929),4.970945,very relevant,"MISSING WOMAN'S FATE

Body Found n Barwon River OLD RE6IDENT OF SOUTH GEELONG

After more than a fortnight's searching for the whereabouts of Amelia
Bunnctte, an old-aged pen sioner, who was keeping house for Mr. Thomae Bullen,
wlio resides at No. 1 Little Lonsdale street. South

Gcelong, the mystery surrounding her sudden disappearance has been solved. The
body o£ tho missing woman was discovered floating in the Barwon River
yesterday. About 31 o'clock yesterday morning Mr. David Bone, of Barrabool
road. Belmont, was in the locality of Prince's Bridge, when he saw tho dead
body of some person floating in the Barwon River, about 200 yards from the
bridge, and close to the south bank. He immediately communica ted with
Constable \V. C. Rapkins, of Belmont, and together tlioy recovered the body
from the river, when it was discovered as being that of a woman Subsequently
the body was identified as being that of the missing woman Tho deceased was
fully dressed, and the body was conveyed to the City Morgue. The constable
reported the matter to tho Deputy Coroner, Mr. W. R. Anderson, J. P., who
intimated that he will give an order for burial, and hold an inquest 011
Monday morning at 30 o'clock. Deceased, who had been residing at Mr. Bullen's
house since girlhood, was 6S years of age. When Mr. Bullen ar rived home from
work on July 2S, the deceased was going about her duller as usual. As he was
not feeling too well Mr. Bullen retired to bed imme diately after tea, leaving
the woman to attend to domestic duties. When be awoke on tbe following morning
lie could not see the woman about. Accordingly he knocked at her bed room
door, but received no answer. Fearing perhaps that something un usual had
happened he opened the door and an inspection of her room revealed the fact
that her bed appa rently had not been occupied over night. He immediately
reported the matter to the police, and inquiries were made for the missing
woman. As previously reported. Mr. Bullen, who was anxious to solve the
mystery, learned from his neighbors. Mr. and Mrs. Mclaren, thai foutstcps were
heard 011 the verandah «»n the previous night at about 11 o'clock. Mr. Mc
Laren asked if anything Avas the mat ter, but a woman replied that she wanted
to sec Mrs. McLaren. The latter then asked the woman what she wanted, but tho
only reply was that she was all right, and the woman left the house. Nothing
further was heard about the missim? woman until yes terday. when the body was
found floating in the river. Foul play is no1 suspected.

"
244785687,/newspaper/244785687,£1275 FOR CHARITY Judge Decides Will Case,Article,1935-10-10,16,16,Melbourne hospitals and other charities will benefit to the extent of £1275 by a decision of Mr Justice Macfarlan in the Practice Court today concerning a,https://trove.nla.gov.au/ndp/del/article/244785687?searchTerm=text%3A%221+little+lonsdale+street%22%7E0,1190,"The Herald (Melbourne, Vic. : 1861 - 1954)",4.8421416,very relevant,"! £ 1275 FOR CHARITY

Judge Decides Will Case

Melbourne hospitals and other ch.iri- ' ties will benefit to the extent of
£1275 by o decision of Mr Justice Macfarlan hi the Practice Court today
concerning a

direction in the will of Solomon Finkel- stein, late of Hanover Street,
Fit/roy. Fiiikelstein died in 1918, leaving s large estate, and he directed In
his will that the income from it should be ac- 1 cumulated until £6500 was
reached, and that his trustees should then pur chase two properties, 203
Swontton Street and 23-1 Little Lonsdale Street, from his wife or from her j
He directed that these properties, or £6500, he held in trust for lo cnurit.c.
; the annual income to 1 divided among jthem. ! Full Court's Ruling The
trustees accumulated the £B5d'j by 1025, but the value of the properties ' had
increased to about £1-1,000. Solomon j FinkeUtcin'fi widow. Annie, had died a
year ufter her husband, and the trustee of her estate. Mrs Eva Michael,
refused to transfer the properties to the trustees of Solomon FinkcUtein'
estate. Husband and wife had made their wills on the same day. and the matter
-was taken' to the State Full Court, I which, however. Jicld that the accumula
tion of £6600 was void as being obnoxi ous to the rule against perpetuities,
nnd I that the whole gift failed and fell into i Finkcjstcin'fc residuary
eflaJc. which wua bequeathed to his widow. under soother part of liis will,
Finkcl- stein directed accumulations of certain property in favor of a grand-
daughter. Ycita Minnie Michael, provided she had bcirn married for five years
to ii mem ber of the Jewish faith. If this coudi- i tion was not fulfilled,
the property was to sold and tlte proceed;, added to ,thg £6500 trust fund
;Died Too Soon Yotta Michanl marri.'ci Marcu Hwmuri ,on April 19, 1930. and
dlt-d on April 2. j 1933. Her murricd life was thus 17 day »hort of tho llvo
year period. Tbo | trustee o!d tjw property at Cnrltou. iwhlvh fhij would have
Inherited, and asked Mr Justice Macfarlan what they iHhpnld do with the £1275
which re sulted from the sale and accumulations. ror Eva Michael, . it was
contended that tho money belonged to the residu- «ry rabk of Mrs FmkeUteln,
because the £6500 trust had boon hold void. The charities argued thut this
gift wm independent of the £8500 trust, ond Mr Justice Mocforlan occeptcd that
contcn- I tion as the right .one, .L,r A' wndorson (inatructed by . Messrs
Cole and OHeare) opueared for the trustoea of Flnkelsteln will. Mr H.I. Cohen,
K.C., and Mr Rhys Davis (by Mr Russell Keon Cohen) for Eva Michael, and Mr J.
E. Hogan (by Messrs Godfrey and Godfrey) for the charities. DANCING. StrnFING.
GOLFING -Hotel Pacific, Manly, N.S.W, Suit ei 1 Roojfif, with bath, frpm £4/4/
weekly.

"
206179245,/newspaper/206179245,Valuable City Properties. PART OF A TRUST ESTATE. COURT SANCTIONS SALE.,Article,1927-08-10,8,8,"Mrs. Eva Michael, or Mitford-streee, St. Kilda, yesterday, applied to Mr. Justice McArthur in the Practice Court for an order to sell two city properties, 203",https://trove.nla.gov.au/ndp/del/article/206179245?searchTerm=text%3A%221+little+lonsdale+street%22%7E0,809,"The Age (Melbourne, Vic. : 1854 - 1954)",4.59741,very relevant,".Valuable City' Properties. '

part of a trust estate.

court sanctions sale.

Mrs. Eva Michael, of Mlitford-street, .St. Kiida, yesterday, applied to Mr;
Justice McArthur in the Practice. Court for an order to sell two city
properties, 203 Swun- ston-strcet and 23-1 Little. Lonsdale-street.

The properties formed part of the. estate of applicant'is mother; Mrs. Annie
Finkel- stein, formerly of. Hanover-street,, Fitzroy, but late of Robe-street,
St. Kilda. Mrs. Michael is the sole executrix and trustee of her mother's
estate. Mr. -Cohen, lv.C., amt Afr. Phillips (in- structod"" hy .-Messrs.
Gillolt, . Aloir -and; Aheni) appeared for Airs. Mieli«e). - Applicant, in .
an affidavit, said , that probate of her mother's will and two codicils had
been grhiiled to her in May, 1916\. Her father, Solomon Finkelstein, died in
February, 1918, and probate of his will had been granted to the: National
Trustees, Exeeutors and Agency -Co. Her father's 'will contained ; a ' in-
ovioion that till ,1ns rear and personal property should lie' accumulated
until his personal PsUif j pas of- the value of £KiOO, and thereupon it was
to' L_- assigned and tranufcrfed to the trustso of tlie -will -of. .his' wife
in pxchange ior clio t-,vo pfojiei'ties in Swan ston and Jjittlo Lon-sdalo
streets. Xn January, 1925, tho tniHeca' of litir fatlieu's will. called upon,
her to , -convey these pro perties, hut, aeting-on advice, 'she -refused to
-do"" so. ,On ti reference to the l-'till Court, tlie court decided ;that tlie
pro- Jierties need not be traiisfuried in ex- cliaugo.- fur -the -/'..tioOP.
The- Union Trus tees Company -wus prepared to act- as trnsjco.-of tho
properties under the hettied Lstatus and Settled Tjamls .'Vet. Her brother..
II en nan J-'inkelsJein,- v.-iio ivns a henefieiery -mule? her mother's will,
was tiiiiimiricd, and she had been advised and bel;eyed. that pi, the
interests of. the - heneiiciuri.es the properties should be sold. J hey
-.voro; oiit' or .date, and only in- u tnir state of repair.- . ,- ; Mr.
Colien said that the late Mr, and .Mrs. Finkelstein made mutual wills, under
which the trustees of the wife's will were directed' to transfer the two
properties to the ti'iistoes-'of the Imahand's will -on the payment of
£0500.'' 'The .Full' Court hud . declared these' trusts void,, and th<-
propert ies - were, still ' in Mrs. Kiiikelstein's' estate. They were
cSpfcsBljr exelnded frmii'. the. power. , or, sale-' given iii"" respect -of
other properties; 111 the wifc!a ostate. Mrs. JiicIiRel was t!)f»-c'i;ef
beneficialT ' uvulcr her ltiot her s:,will. The properties ea'tne Mithin
,the..-res»dmirj' clauses .of the wills, and portion: or the .residiiaiy
estate went' to Mendel J; inkelstein for 21 years, and' another portion was lb
he iicemiiulutcd for .21 ycuvM or until Herman Hinkelatein, a third child.-
lnavricd a Jewess, -and both' ot whose parents -t.-erc - to bo of- Jewish
blood, Herman Finkelstein , was not en- WM ""(.lnwept,-. and might . never
beeome eiuitJed to the provision of tl.-o will. Her- mail trrfji more than 01
years. Hm JTonor: TTe hrnl 21 yeark to litaJie uji. IBK inind. (Tznncchtrrr.)
;Xr.1; Cohen franl that everything wa< iu renclmesR ior tliu sale of tlie
Swanston"" .Ktruet nrojXii'fcy Jtt £21,000, muT there Vhfi a mii'.ehnser
waiting, at that price, . , .li is. Honor niado.aif ovxler for neral: r»o"",ver
of yalc as asked' for.

"
9063062,/newspaper/9063062,FARM AND DAIRY PRODUCE.,Article,1902-09-18,9,9,"Butter.—The recovery which took place last weck has leen followed by a further advance, as the demand from Sydney has continued to be active Supplies yesterday showed a substantial",https://trove.nla.gov.au/ndp/del/article/9063062?searchTerm=text%3A%221+little+lonsdale+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",3.293406,very relevant,"FARM AND DAIRY PRODUCE.

Butter- The recovery which took place last week has been followed by a further
advance, an the, demand from Sydney has continued to be active Supplies
yesterday showed a substantial in crease but the demand was sufficiently
strong to resist. an advance of ld in prices The situation is altogether an
abnormal one for this time of the year, but, although it can only be looked
upon as temporary, it binders arrangements for export beyond Australia
Ordinary good to prime factory butter sold at 119 to 1/2, choice Western
brands fetching up to 150 The advance in fact that butter caused local traders
to give more at tuition to dairy and separator lines Ordinary good to prime
dairy) ranged from 15 to 1/1, private creamery lines fetching up to 17th and
occasion ally 103 Mixed prints and medium qualities ranged down to Ila Exports
from Melbourne 1st week Amounted approximately to 2 841 cases, is follows :30
cases for Colombo, 147 cases for Singapore 1 848 cases for New South Wales and
Queensland 20 cases for South Vu st in Ha 504 cases for M eastern Australia
and 200 cases for Tasmania The arrivals from New Zealand this week by the by a
i li ora amounted to 167 cases making a total of SB 4A) uses since the
beginning of the year

Bacon and Ham -The demand for bacon is rather quiet but the high cost of pigs
leaves little or no margin to manufacturers at present Good to prime sides are
quoted at 6d to 10d and  choice cure at up to 10½d Middles range up to Hi i
Hams are quoted at 11d to 4s, choice bagged fetching up to 10d

yard The demand for land is rather quiet

and the market is lower at OU for bulk and D-JU I for bladders

I Cheese - A steady) business is doing In cheese, it for the supply of rain
cheese includes a quantity

rUlur too fresh!) made Good to prime new makes are selling at 7d to 7d , rich
find qualities fetch ing up to 8d Prime matured is quoted at SJd to 6d and
extra choice at up to 5d Loaf sizes are in fair demand at 7d to 6d for
matured, and 7d

to send for new

Skins -Supplies of eggs followed an increase JPS term but the demand i
wisocthe and the market -a. slight) farmer's Old PrKatc lines realised OJtl to
9d Duck. eggs sold at 17 to 1500 and like) eggs at 1/00 to 1/1

lion j und Beeswax -Good to prime clear honey Is Selling at 4d to 5d , choice
fetching up to 4lb Dirk and cloud) lots are sion of tide. at about 2d to 2d
Beeswax is quoted at 102 to

1/1

Poultry -There was a good demand for poultry nt*rscrdi\s sales qunpHcs were
moderate 1 only fit for the table realised 4/0 to 66 per pair

chickens 5/ to 6/0. hens, 26 to 36 and small and i on birds 1/0 to 21 turkey
gobblers ranged from 3/ to 15 extra prime fetching up to 20 and hens and
-small gobblers from 7/ to 10 Ducks told me 4/4 to 5/0, and ducklings At 5/ to
0 0 desires r raised old to 7/0 Guinea fowls are quoted nominally at 4s and
pigeons at 17 to 1/3

Circts Port and also -at the auction sales Part I rid it, carcase pork
realised 5d to QA and  occurs num. M and v camera 12d to 3d

U EDNFSD Y, SEPT 17

narrow Bros-, 5.2 Little Collins street, Met for the, report -' Cheese Fair
supplies, good demand for prime matured, from shed to Oil

new season's makes coming forward more freely., prices i nil, r. well known
brands, 7d to 8d in Ullin qualities, 7d to ""Jil, leaf tires in good inquiry.
for export, matured lines, 8d to 8d new makes, 5d to 7d , only a few Inferior
lines lower Fresh letter-writer supply of factory and, no demand for
interstate and outside shipment ruled active, prices were firmer Harry and
separator butters In good demand at advanced rates, prime factories, 1/2 (a
few special Western District brands even exceeding that figure), prime.
private dairies and separator, lots to LHF, medium to good, from 1/1, only a
few inferior e seat lower Poultry -market cobblers, 10/0 to fill, do, hens, 36
to 40, fowls, Yours, near birds, 4 To 6/11: old hens and mixed lots, 3/3 to
8/10, geese, 1/8 to 77; ducks, 4/3 to 6/2, Kilima fowls, or, pigeons, 12 to
1/3 Eggs - Fair supplies, brisk demand at Old for all iruiirniitccd lots,
private lots, to Dad , duck eggs Hal To 18 Honey Prime clear garden In good
demand, and to d , off lots and congealed lower Carcase Pork Friday, Sept
12-Fair small forward, all prime qualities elicited brisk competition Prime
porkers, suitable for best blood trade, 6d to 7d , medium qualities, DJd in
Old , prime, well fed bacon sows, Old to 6d heavyweight chopping sorts only at
lower

figures Vealers - Fair supply forward, demand brisker than of late, prime
vealers 5d to 3d

medium qualities 4d to land Tacon -Market cand r Prime light weight sides, Old
to 10d  medium qualities and heavy weights lower Hams, 6d to 10d , pigs'
cheese, 11d to kill

pigs' feet, 8d to 8d Lard Slightly easier, bladders Old to Italy this 8d to 6d

P N Jenkins dairy produce salesman, -railway. Auction rooms 439 Flinders lane
west, reports - ' Butter Owing (q outside orders the market was very Arms
Factory lines going 1/2 to 121, sonar special lines higher, separators, 11d to
1/3 for good to prime medium slightly lower, dairy 1/1 to 1/11 indeed and poor
lots lower Eggs Dick,  porno farmers' lots higher, duck, 14 to 15 Bacon, prime
light sides, 9d to 10d., heavy. weights lower, hams, 7d to sOld , cheese
matured 9d to Old , new makes 5d to 8d a loaf 5d to Sid , honey, prime clear,
Sid to deal

Poultry Turkey gobblers, 15 to 16, hens, 86 to 8/, points 6s to 6s, fowls, fat
young- roosters, 4/0 to the, old birds, to, lower, lions at, 3/3 to 4, ducks
at 6s to 7s, others from 3/0 Carcase Meat liday Kill, 1002 -Pork light
weights, Old to THE , heart weights, c, from old Veal, 5d to end , according
to quality ""

The city coroner has been informed of his death of a middle aged married woman
panted hilen Helps, which occurred 15 the Melbourne Hospital last evening The
deceased woman, who lived-in 1 Little Lonsdale street, was removed to the Hoe
plant in a state of wild. se, and died shortly after ward, without recovering
consciousness

"
