id,url,heading,category,date,page,pageSequence,snippet,troveUrl,title.id,title.value,relevance.score,relevance.value,text
197521973,/newspaper/197521973,ADJOURNED QUARTERLY LICENSING MEETING FOR THE CITY OF MELBOURNE.,Article,1861-03-16,12,12,"An adjourned quarterly licensing meeting for the city of Melbourne, was held on Tuesday at twelve: o'clock, before the following magistrates:—Messrs Stuart, O'Brien, M'Carthy, and Dr.",https://trove.nla.gov.au/ndp/del/article/197521973?searchTerm=text%3A%221+little+bourke+street%22%7E0,958,The Melbourne Leader (Vic. : 1861),5.283189,very relevant,"ADJOURNED ftUJVRTERIiY LICEN^][N0: ? MEETING ?OR THE -CITY OF MEL ; BOURNE.
?''?????!'-''-'-1''11 |-

4 An' adjourned' quarterly licehsirig meeting' for ' the 'city of Melbourne,
was held on Tuesday at twelve ^o'clock, ; ;before,aefpUpwing. magistrates :e
Messrs rSturt.r.iO'BtienV^M'Carthyj and Dr. Tieniey. .'?' ','i-J ''????? -i^j
v- ; ')-- r.* -s , '^::\i ,:;/!.:? ? The ^following- applications were heard
:~Tran'8- ;

ler ot .license, \Villiani Thompson Burton,1 Ship Inn, ? Flinders lane, from
Wm. '- John' -Morris. Granted, i New applicaHt ;fof a;houae ipreyidusly*
licensed, James Noonan, Limerick Castle,' ;Eliza-- beth street. -::.Q;rantedte
Confectioner's license, Owen Joseph, $1 Little, Bourke street... ^To, -ap-
pearancei ,.?'.:'.'.?'/??'.'? :,'' ''?'?.'?' ''?'''' ''-'''i': ''
'.The'public'aiis.wb.pse^ ^^.licens'e? had been'granted' at1 the
;prevjous;'meeti^g,i dyly, entered ixitb1 tteir ? recdgnisances.;'^.'1-- '
\'-\ 'r;'.''.j.,'''l''' .'^ '''.... ^/.V''': .' '\ .. . Splendii) S#H0^y of
GoLtf.^-Lr addition to' their; usually rich display* the .Oriental Bank, on.
Sa turday, ' exhibited a- very rich: cake of ainalga-.' mated, gold, weighing
t about 400 m, prushed at' thejTJnion Mijls, Sheepshead. ,Ther.caHe lis^ono of
the purest and best retorted specimens i wo have seen for some time. What is
rather , curious , in retortirigVjiBome'bf' the very fine gold , 'ascending-
into the retort pipe, formed a , splendid looking ringor brooch, which ihe
pwners intend preservn ing for an ornament o the \&a.;$;~B-indigq A tuer,
Match i . ? , ,'.- .- '.,''.'-, ' ? ?'. -

"
2147606,/newspaper/2147606,WOMAN REPORTS ASSAULT. Money in Handkerchief Taken.,Article,1925-10-05,18,18,"When taken to the Ho[?]pathie Hospital on Saturday night Mrs. Lavinia Donald, of Faraday street, Carlton, told Constable Nevins that she had been",https://trove.nla.gov.au/ndp/del/article/2147606?searchTerm=text%3A%221+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4.888822,very relevant,"WOMAN. REPORTS ASSAULT.

Money in Handkerchief Taken.

When taken (to the Hoiiircopiithic Hon William in Sfiliuilnv night Miss
Lavinia Bonall!, of Faraday-street Carlton, told Constable Means that she had
been its suffered by two men in a lane off City road, South Melbourne.
According to his son to the police, she left her home about 7 o'clock and bom
dod u Port Melbourne tram in Spring street to go to the house of a friend in
Little Mountain street, South Melbourne She noticed two men on the dummy of
the tram. At the corner of Clarendon has let and Cab land she alighted with
the intention of boarding a South Melbourne tram. She milked along the road,
and, following her into a lane, the men asked for money. When she refused they
struck her, she alleged, on the face, and took his handkerchief containing a
10/ note and 2/6 in silver. The men then ran away. Mrs. Donald then went to li
shop occupied by Mrs, Crooks, at the collier of City road and Clarendon
street, and informed the police. Constable Ncwnv took her to the Homoeopathic
Hospital, where she was treated for a cut over the

and facial abrasions. Senior-detective C. Bell interviewed the woman at the
hospital.

Two Men Attacked.

the on Saturday night to Young, aged 21 'A, of Canning street, Carlton, and
George de Grande were assaulted by two unknown men in 1 Little Bourke street.
No attempt was made to rob them A constable took the two injured men to the
Melbourne Hospital, where they were treated for slight head and facial
injuries

Woman Slightly Injured.

Stating' that she had been piratical by a man, Henry Hill, ""Bed IS your, el
O'connell street, -North Melbourne, was treated at the Melbourne Hospital on
Saturday night for ficial injuries

Champion Lincoln lines at the Royal Show, See illustrations in ""The
Australasian,"" Saturday, October 28.

"
241609183,/newspaper/241609183,LIFT ACCIDENT. A CHINESE DANGEROUSLY HURT.,Article,1898-07-15,1,1,"A Chinese market gardener, named Ah Kye. about 35 years of age, who resides at Brunswick, met with a very serious accident at a restaurant situated",https://trove.nla.gov.au/ndp/del/article/241609183?searchTerm=text%3A%221+little+bourke+street%22%7E0,1190,"The Herald (Melbourne, Vic. : 1861 - 1954)",4.887329,very relevant,"LIFT ACCIDENT.

a chinese dangerously hurt.

A Chinese market gardener, named Ah ICye. atsxut S3 years nf age, xvho resides
at Brunswick, met with a very serious accident at a restaurant situated in
VlnegrnwotV Club, Collins street

west, to-uny. shortly after seven o'clock this morning Ah Kye drove to the
restaurant, as lie generally did. for the purpose of taking away feed for his
pigs. How the accident happened Is . not known, but shortly after Ah ICve's
arri val at the restaurant he rushed Into, the kitchen in a dreadfully mangled
condi tion. A portion of his face xvas cut off. and ldood xvas streaming from
his head unci jaw. He muttered something hi an Incoherent manner, rushed out
of the kitchen again. Jumped into ids cart, and drove to a Chinese |»ork shop,
No. 21-1 Little Bourke street; LVufUahle .M'Muhmi xvas enllod In, and
ascertained from Ail Kye tliut he had been hurt ill thu lift at the
restaurant. He could give no further explanation, ns lie was In a dazed and
collapsed state. M'.Mnhnn nt once took Ah Kye In a cab to the Melbourne
Hospital, where Dr. Harold South found that his skull and Jaw xvere fractured,
a j»ortlon of bin nose had been cut off. hud there was a very severe wound
across his face. The Injured celestial xvas admitted to the hospital, hut Dr.
South conddert that his recovery Is very Improbable indeed: in fact, his case
is considered a hopeless Tlie constable xvent to tlie restnurnut, and upon
examining the lift found Idood marks nil over It. especially about the top
portion. The conclusion arrived nt xvas that Ah Kye stood loo close .to the
lift as It xvas ascending, and that he was struck by the lop portion, and also
hud his head Jammed between the lift and one of the openings on the first
tlonr. No person saw the aeeldent, and how it hajipcned must he purely a mn t
- tt r of conjecture.

"
10836649,/newspaper/10836649,HAWKING IN THE CITY. PROHIBITED AREA EXTENDED.,Article,1910-02-22,6,6,Consideration of the question of hawking fruit and other commodities in the city was given by the City Council yesterday. A report was submitted by the market,https://trove.nla.gov.au/ndp/del/article/10836649?searchTerm=text%3A%221+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4.8859863,very relevant,"HAWKING IN THE CITY.

PROHIBITED AREA EXTENDED.

Consideration of the question of hawking fruit and other commodities in the
city was given by the City Council yesterday A. report was submitted by the
market committee in which it was proposed that the pro- hibited area be
extended by the inclusion of Collins street from Elizabeth street to Queen
street and of 1 Elizabeth street to the north side of 1 Little Bourke-street
It was stated that a special committee of the public works legislative and
market committees which had been dealing with the matter

had three policemen engaged in moving the bowl is on in Collins street but the
slow cross traffic in Collins street seriously in peded vehicular li if he
along the street With regard to the obstruction in front of the Post-office
the deputy Postmaster General

laid on several occasions complained of the complete blocking of the Elizabeth

street frontage of the Post office |

-dennis Crichton moved that the report of the committee be adopted

Councillor Mary's submitted an amendment providing that the prohibition
against hawking m I Lambeth street should be extended

to lined the street

Councillor valued seconded the amend-

meat

A general discussion on the question of hawking ensued III which the opinion
was expressed that the extension proposed by the committee was reasonable It
was pointed out that if it was found advisable  to further increase the
prohibited area it could be done at a later date Several councillors argued
that consumers who were unable to pay the high charges charged by shopkeepers
s were entitled to be considered

The amendment of Councillor Marks providing that the prohibited area in
Elizabeth street should be extended to Lonsdale-street and that the western
boundary in Collins street should be Queen street, was agreed to

Councillor Allen moved that the king should he disallowed in Flinders street
between 1 faileth and Queen streets but this was disagreed with

"
4097855,/newspaper/4097855,FIRE IN CITY SHOP. TELEPHONE DELAY. Call During Special Drill.,Article,1930-07-05,22,22,Inability by a telephone subscriber to establish communication with the central exchange last night caused a delay of nearly 10 minutes in summoning the fire brigade,https://trove.nla.gov.au/ndp/del/article/4097855?searchTerm=text%3A%221+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4.7442083,very relevant,"FIRE IN CITY SHOP.

TELEPHONE DELAY.

Call During Special Drill.

Inability by a telephone subscriber to establish communication with the
central r ""change last night caused a delay of nearly

150 minutes in summoning tin his brigade to

an outbreak of Little Bourke street j I Shortly after half-past 9 o'clock Miss
I Thelma Lester, hairdresser, who occupies a

premises on the north side of Little' Bourke street, between Swanston and,
Elizabeth streets, heard a noise which at tracted the attention Looking out of
a Window see any smoke issuing from a three storey building- at the corner of
1 little Bourke street and Arcade like, owned by Mr J Morell, and occupied by
the Miss

ment 1 furniture t Company Although two man in the street, - and that the
youth took a street in alum Miss le ster de decided to summon the brigade by
telephone

I -Se at lo li) minutes pi upset however, be fore she could attract the
attention of the big

plunge dorm, which time the same hue and

I seek the erection of the chief fire officer i

(Mu I Wilkins), had arrived at the scene

of the fire It was found in his ear that the

outbreak, the i am of which was a

known, bad originated in the centre of the , first floor the flames which had
sp and to the n me of the building an 1 in the second floor nee quid li
subdued, in . though consider able dam is. was caused to the stock in that
part of the building. The contents of! the ground floor, although jun I tested
by the future with tarpaulins was

damaged liv was run The building was only a slightly damaged The amount of the
damage could real It assessed last night, but

could particulars it the usual ones be issued a

t lined i

The outbreak. erected while a special dull by the firemen of the Eastern Hill

station w is in progress before the all colour]

of the Metropolitan fire Brigade ((and

after a 1 show a red and members of the

s eildon Uni ct Hub I

"
1990176,/newspaper/1990176,"VICTORIA HOTEL SOLD. £28,500 Obtained.",Article,1923-10-02,8,8,"Kirk's Bazaar, which has been one of Melbourne's best known centres for horse dealing since 1840, was offered for sale by auction yesterday afternoon. The land,",https://trove.nla.gov.au/ndp/del/article/1990176?searchTerm=text%3A%221+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4.358971,very relevant,"VICTORIA HOTEL SOLD.

£28,500 Obtained.

links Bazaar, which has been one of Melbourne s best known centres for horse
dealing since 1840, was offered for sale by auction yesterday if he upon the
land, on which stand the original buildings, has a frontage of 10 feet to
Bourke-street,  with a depth of 144 feet to Little Dont be Effect, whole the
frontage is 123 feet Included in the Bourke street frontage is

the Victoria Hotel

The property was first offered by the agents, Messrs John McGee and Miller

and Mr T J O'Brien as a whole Bidding commenced at £50,000 and as there was no
h given bid than £07 00, which did not reach the reserve pi feed upon it by)
the owners, the property was offered Later on a subdivision with a pas age,
died Reloue Hi reef 24 feet wide, running through li Little Bourke stud a pine
of 1450 a foot was du fund for 28 feet 0 ladies in Bourke street and 120 of
four did not reach the ii save for a blue! lmnlcdutch behind in Kelnwe stud
two other hinted! at the 1 little Bourke street end was pis J in an 1.221 and
120 foot respectively

In a letter i Hotel was then offered with immediate possession but the highest
hill it is ZOO was declined It w is still fill up subject to a li the, typing
in 1)

miller 1021 and was sold to Mr I J MiN min i for 1829

the whole of the property last changed hands in Mu, 102, Tin i.0t.->00

left phthisis WUP Bill still he! lives units in 1919 it a turn. when the sit
in the Maprik Hut. on the unpo in st is if South a street was II up. 1 is left
mi and engineer I am trying to favourite resort I and no w Illinois s) sailing
men and it was used by them in for tiling hunting over the landing The in
issue woodin pill n s still inn till lil it lies on which the hurdles listed
Mr E J) ME This, was his he in a mine i ted with the business for 60 years,
was at one time in riding or till July d i kin wn 'l'- Unit i II and IntMlile
wind is belonged to tin Mill must Hunt Club I lies"" used to be housed while
tin of CHUMS of Means I w ml Duckett nil and now stand ml it was Mr Dowling's
duty to like them out in a waggon when required Uto! loosing them he would
follow up the hunt for an un Mars Messrs Campbell and bulls June at I ltd on
business at birds Hall as stock agents

"
220411737,/newspaper/220411737,THE ESTATE OF THE LATE HON HENRY MILLER.,Article,1888-10-20,5,5,"The question of the valuation of the estate of the late Hon. Henry Miller has at last been settled, and the sum of L72,834 was paid, Wednesday, for duty; and the executors also",https://trove.nla.gov.au/ndp/del/article/220411737?searchTerm=text%3A%221+little+bourke+street%22%7E0,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",4.2459507,very relevant,"THE ESTATE OF THE LA?E HON ! HENRY MILLER I

w?e?U®8tion aluatioa of the estate I of the late Hon. Henry MiUer has at last
been | cettled, and the sum of L72.834 was paid, | Wednesday, for duty ; and
the exeoutors also gave a gaarantee to pay any further duty that I might be
neoes?ary. The largest properties j Were VAlliad he She , i, 1

ng r w""w se lOllOWB I— I £9 and SI Collins street east (Oafd Gum V«r. Little C
l'ios street. L127 000 : I Collins street west (Nos 144 to I 150, LSS,000 ;
54ft to Little Collins Btr -et west, Nos.SO. 34. L2L.600 ; Melbourne Ex-
or'-H1550 ; finders lane west, No. I 8b, L24 750 ; No. 34, L21,250 ; Lonsdale
street I r?8 141ft, and Lonsdale street west, 32tt j (through to Little Bourke
street), L16 925 and L21.325 respectively ; Kussell street end 1 Little Bourke
street corner, L30 250. The I S£TnSr2f Lygon and G rat tan streets. Carlton I
(Civil Service Supply Company), was value1 I at L16.850 ; and of Bridge road
and Lyod- I hurst street, Biohmond, at Ll 6,516 ; tbir y- I eight acres near
Pentridge at L13 604 ; 2 070 I acres at Baocbus Marsh at L 36 ,654 ; and 872 I
acres at Morang at L23.7Q0 There are j other properties inSwamton, Exhibition,
J R-aeseM. and Queen streets ; and in Brune- I wick, C >lling x-uo-1, Fitzroy,
Richmocd, and j Willianastown and large boldu g« a- Baccbus I Mar&h;, Woolert,
E iti.ke. Bai-r-bool, D iori, I Sanbury, and Sforang. . Fiod n, Kew, tbe Gte
ri ?ence of «-be les'.ator (31 acr/s), »hs

Tfriutu s. i ne persooai p?r— I oerty consisted mair-ly of mo ey st | current,
aojount at Bmk of Victoria, j L170 899 ; on deposit (wi.h iatreetl | L 1
26,929 ; dkb n.ure!« ( Willia.eowr-, Foot- 1 Melbourne and Hooemt'g . Bay I
Railway. Cones, Mansfield and Bt-j digo Gas ComD-»ji«=a)t LSS 172 ; mor- I
gages, about L32 000; lease of Wester"" I ilarket, L6,413 (ttte ie-ae »a« fri -
sp. » tt -nnp j years from 18683; and bareg. L182.233 1 These COU»is""et?
raaioly ol 271 of the Bank of j VfC'oria, L10.196 ; 23,485 Victoria Lilv at""
General Insurance. L114 4S9; and 41 2S0 1 Victoria InsurauC4, L57 592 T'«e
total valuation for duty by the executor s Ll, 276 766 but it was incred b
L139.786 I Ion real property and L 40 674 on be per- J sopsIi? Tbe amount ou
which duty was paid was Ll, 456,680

"
2166737,/newspaper/2166737,YOUTH SENT FOR TRIAL. Shopbreaking Alleged.,Article,1925-11-14,13,13,"Two charges of shopbreaking and stealing were preferred against Arthur Bones, aged 19 years, labourer, of Gordon House, who appeared at the City Court on Friday, before Mr. R. Knight, P.M.,",https://trove.nla.gov.au/ndp/del/article/2166737?searchTerm=text%3A%221+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4.2447925,very relevant,"YOUTH SENT FOR TRIAL.

Shopbreaking Alleged.

Two charges of shopbreaking and exciting  I preferred against Arthur KUHN,
aged 19 a

labourer, of Gordon Thomas, who appeared at the City Court on Friday, before
Mr R. Knight, P' M. and Messrs. T O'Callaghan W H Curtis, T Latham, C
Goldspink, and I! long I do it It was alleged that on Ocloh r IS stone broke
into the shop of Percy Edward! Wright of 1 little Bourke street and stole four
diamond glass i utters

quantity of gold train and told letters, IIH viz a prize in money; valued in
all at JL IO and that n October 5 he broke into the camp at Octo Moto 1
product of Latrobe street, md stole four £1 notes and a cheque for 3

Detective li O Saker said - 1 saw Hon J

Little Bourke street early on the afternoon of November b When questioned he
admitted t having broken into the shop with a youth named Blackmore In a
written tintern, not he said that he had ' kept you while Blackmore broke the
pa m Tues.

Done, who pleaded guilty WIR committed for

' ' Die

lad Charged ""With Housebreaking,

On a charge of having brol en into the dwelling of Ruby Violet Maxwell, of
Clyde street, St Kilda, in October 20 William Thomas Hedley, aged 17 years, of
May road] Toorak, appeared at the St. Kilda Court on rid it The Bench
consisted of MLMTH O H Renfrey (chairman) R H Morley A T Dwyer, W (J Carter b
Short ( b H Swann, IT n Senior detective McKerral LOU durUd the prosecution

Ruby Violet Maxwell, married and -I left my house securely locked about midday
on October 1st I place the key of the door on a window ledge When I returned
shortly before (2 o'clock  I saw that the key was missing, but found it on top
of a small card in a fern tub On the card will p. nearly. 'KOO Take care where
ton leave it next time I friend I found that the house had been ransacked, and
that is whether main other articles valued in all of about JLTO find PHILIP
stolen The violin, case, and bow (produced)

belong to me

Detective J O'Keefe said -When arrested he printed made a statement in width
he admitted having broken into Mrs Maxwell's IIOUBC with a boy named Athol
GrUp He said that Cross had taken the jewellery, which a girl named Alma was
to nell, and Bentley was to get half the proceeds ACI.UM.H1 had not now Crisp
trace His violin bow, and case were found in accused's home in

rooms

Bentley, who pleaded guilty, was committed for trial at the General Sessions
on Dec ember 1

Scenes from the Comedy. * Give and Take 2 See Illustrations in this week H
score of The Australasian,"" available from Wednesday were

"
1757149,/newspaper/1757149,"DANGEROUS FIRE IN CITY. Good ""Save"" by Brigade.",Article,1921-05-16,6,6,"An early call to the fire brigade on Saturday night enabled the firemen to keep in check an outbreak of fire at Watson's Building, 272 Little Bourke street. A",https://trove.nla.gov.au/ndp/del/article/1757149?searchTerm=text%3A%221+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4.036346,very relevant,"DANGEROUS FIRE IN CITY.

Good ""Save"" by Brigade.

An early call to the fire brigade on Saturday night enabled the firemen to
keep in check an outbreak of fire at Watson's  Building, 272 1 Little Bourke
street A 83. tion of the first and second terms of the

building was gutted and the shop on the

ground floor was damaged by water

A call was received from a street alarm at 18 minutes past 8, and when the
brigade under the Deputy Chief Officer (Mr Wilkins) arrived flames had broken
out at the rear of the building Two lines of hose were operated from the
courtyard, and as the fire at the back was being got under control Flames
burst from the windows of the first floor in Little Bourke Bri get there was a
good pressure of water, and attacked from two sides the fire was extinguished
within 20 minutes

The building is in a very congested area and in the courtyard were a motor car
and a quantity of inflammable material, in cluding bales of paper The building
is owned by Councillor S Morell, of Lansell road Toorak and the part of the
building affected by the fire is leased by the Misses McKenzie, of Croxton On
the ground floor they conducted a luncheon and tea room, which was damaged by
winter The first and second floors were sublet to Mr P Ericson, crockery and
fancy goods dealer Ills stock, which was uninsured, was destroyed li is
understood that the building was fully covered by insurance

OUTBREAK AT CHEMICAL WORKS

Six Men Slightly Injured. In

a small fire which broke out on Saturday morning it the Mt Lyell Chemical

Works, Whitehall street, Yarraville, six employees were slightly injured Their
names are -P Jackson, aged 44 years, A Harper, aged 53 years, G Ashton, aged
43 years S Greenhough, aged 48 years, R Stirling) aged 45 years, slightly
burned on hides and lace, and J Cole, aged 54 years,

Shock i

1 list aid was rendered by chemists The cause of the fire is thought to have
been the explosion of the sulphur elevator The fire brigade, which received
the call at 913 o clock, subdued the flames before much damage had been done
Fifty bags of sid pain in the storeroom were slightly dam- aged by fire -The
elevator was also damaged

Preston Factory Damaged.

His Hoddle street, Northcote, Preston, and fitzroy brigades did good work on
Saturday afternoon at an outbreak of fire at the fellmongery of Messrs. A New
milk and Co Limited, Oakover road. Preston the brigades were called at 12 rain
utes past and found that the fire had made headway at the front of the ground
floor. The two-story building is of wood and iron, and has a frontage of 120
feet and a depth of 200 feet The fire is believed to have begun in the
storeroom on the ground floor, and the efforts of the brigades practically
saved the first floor. The fire was not extinguished until after the brigade
had been working for over two hours the machinery in the factory was
undamaged, but the destruction of large stock is of leather goods will mean a
heavy loss to the company The building and stock were insured in the South
British Instn ance Company Limited

"
244276911,/newspaper/244276911,The Chinese Lotteries.,Article,1876-07-21,3,3,"At the City Police Court, to-day, before Mr. Sturt, P. M., five Chairmen were summoned for taking part in the management of the Chinese lottery, known as No 3 Bank on the",https://trove.nla.gov.au/ndp/del/article/244276911?searchTerm=text%3A%221+little+bourke+street%22%7E0,1190,"The Herald (Melbourne, Vic. : 1861 - 1954)",4.0351124,very relevant,"The Chinese Lotteries.

At the City Police Court, to-day, before Mr Sturt, P.M., five Chiuamen were
summoned for taking part in the. management of tho Chinese lottery, known as
No 3 Bank on the I nth innt. Thn dr-fi-ndftiita were named

Shing Zeu, Ah Goon, Ah Wah, Gee Leah, and Ah Liu, and the summons read as
follows : — "" Whereas an information and comnlaint hath this day boon laid
before the under signed, one of Her Majesty's justices of the peace within and
for the central bailiwick ' of the colony of Victoria, by one John I Hattney,
constable of police.- For that you, I on thc 10th of July, in the year of Our
Lord ' 1876, after the coming into operation of the Act of Parliament of
Victoria, numbered 632, did at a lottery house, situated in Little j Bourke-
street east, Melbourne,- in said baili wick and colony, contrary to tho
provision ' of said act, and to those of the 31st section of the Police
OifenceB Statute 1865, severally I assist at the same time and place some

person, the complainant unknown, in con ducting a certain lottery by which
divers prizeB of money of an amount to the com plainant unknown were drawn for
by a certain mode of chance within the meaning of said section, and commonly
called ' Pak-a-Pu,' which said lottery, so as aforesaid described and
conducted, has been theretofore and was then established at said place by some
person to the complainant un known, nnd was then commonly called the I 'Ilan
Kie,' or 'No. 3 Bank,' and which said : lottery then was neither a
distribution of any property amongst tbo owners thereof, wilhin tbo meaning of
said section, nor a raffle within said meaning for any work purely of art, or
at a bazaar for charitable purposes, or of a private nature."" Mr Bryan
O'Loghlen, with whom was Mr C. A. Smyth, proseented on behalf of the police,
whilst the defendants were repre sented by Mr Robert Walsh, who was in
structed by Mr Gillott. Mr O'Loghlen briefly opened the case, the proceedings
being brought under the 31st section of the Police Offences Statute 1865.
There could be no doubt but that the business in which it would be proved that
the defen dants were engaged, was a lottary , and as such the defendants were
liable to punishment. It V7as for the defendants to show that their bank was
exempted from tho conditions of the Act. Detective Hartney was the first
witness examined. The officer proved having visited HnfonHani'a rtlfiP.A of
hllflinafl

Little Bourke street east, and known as No, 3 Bank, on the night of the 10th
inst. in company of Detective Coleman. Wituess, on entering thc back room,
inquired in a lond tone of voice what the number of tho bank was, and received
the . reply from the defendant that it was No. 3 Bank. Witness here described
the' mode of drawing the tickets, which has been given time after time in The
Herald in former trials, which renders it unnecessary to repeat it. The
evidence was, in fact, merely recapitu latory of that given yesterday. (jjsThe
bench inflicted a fine of £35 each with £5 costs each, in default six months'
imprisonment.

"
